"X1","X2","component","subcomponent"
"1",14.0096559241058,16.3654514754379,6.25,5.25
"2",13.2375989083728,15.5333904957975,6.25,5.25
"3",16.7384843863191,15.5972100924187,6.25,5.25
"4",14.2480175996696,15.1740446951804,6.25,5.25
"5",13.7901130229768,16.0022909006333,6.25,5.25
"6",12.7378200347296,13.4373856595649,6.25,5.25
"7",13.5925791452889,14.9054561370396,6.25,5.25
"8",11.7986611738923,13.7155569406247,6.25,5.25
"9",14.6353939399217,15.9489495995823,6.25,5.25
"10",15.5451275570899,14.7251192919923,6.25,5.25
"11",14.9258323439077,15.1452632073512,6.25,5.25
"12",13.3218725999882,15.3533031514179,6.25,5.25
"13",13.814325582037,16.7071041937839,6.25,5.25
"14",15.2712640188152,16.2991854348594,6.25,5.25
"15",14.2320974496887,16.9558344018437,6.25,5.25
"16",13.5521265565036,13.7436260497304,6.25,5.25
"17",12.7374675330676,16.982043841524,6.25,5.25
"18",13.4257856311924,15.3355393370024,6.25,5.25
"19",13.7048320259356,16.3517241497248,6.25,5.25
"20",15.0123807676128,16.3663204545739,6.25,5.25
"21",13.1206196815875,14.5395308770048,6.25,5.25
"22",12.4172836834756,16.1769357817752,6.25,5.25
"23",12.190220498582,14.1263869383042,6.25,5.25
"24",12.6154751534322,16.4161081953638,6.25,5.25
"25",13.7034903260199,16.9775560828835,6.25,5.25
"26",13.5218278286975,16.5697089657862,6.25,5.25
"27",15.3352366475634,15.7951450782939,6.25,5.25
"28",15.3381784927451,16.0090682449996,6.25,5.25
"29",12.0386455729067,17.0240909877474,6.25,5.25
"30",14.6103205168431,15.3843288464827,6.25,5.25
"31",13.4296362692477,16.7353796186502,6.25,5.25
"32",13.3452953842284,15.141404540887,6.25,5.25
"33",14.7885579348541,16.2991197674718,6.25,5.25
"34",13.3410475537887,14.459410966541,6.25,5.25
"35",11.8344582042994,14.1963575996502,6.25,5.25
"36",15.3537603255358,16.6979996383983,6.25,5.25
"37",14.2114963591043,15.3882379174696,6.25,5.25
"38",14.6963844859633,14.3111472887116,6.25,5.25
"39",14.6745023829333,14.9567470444347,6.25,5.25
"40",13.5478643124025,16.3219399575586,6.25,5.25
"41",12.9138418343776,17.2728431344013,6.25,5.25
"42",12.8308435925121,16.8107928401586,6.25,5.25
"43",12.6461972838521,14.410804273464,6.25,5.25
"44",14.5505129767707,15.7109653089597,6.25,5.25
"45",13.2375144159691,17.0319320932061,6.25,5.25
"46",12.7128292733942,14.9806764049118,6.25,5.25
"47",12.1147085532514,17.0557320584846,6.25,5.25
"48",13.8972307660103,14.9747608225111,6.25,5.25
"49",14.3892158827599,16.4108609677997,6.25,5.25
"50",13.0156833887993,14.3600673252769,6.25,5.25
"51",12.8796854662788,14.2096377317749,6.25,5.25
"52",15.1675637354722,15.7108093968373,6.25,5.25
"53",15.8434000012367,15.0920264104583,6.25,5.25
"54",11.3433719252549,14.1581939833085,6.25,5.25
"55",14.3338219976662,16.1775506519068,6.25,5.25
"56",13.6966031933482,15.9739267990556,6.25,5.25
"57",14.435135213961,15.1952156478632,6.25,5.25
"58",13.3355574571791,16.8046329483099,6.25,5.25
"59",14.0140115761839,14.9962389339695,6.25,5.25
"60",11.4109440517541,17.692685087286,6.25,5.25
"61",13.2915601286767,16.0076069269664,6.25,5.25
"62",14.2175799675892,13.8839614820729,6.25,5.25
"63",14.8109684546792,18.4089134446421,6.25,5.25
"64",13.3244867427824,15.8926266657677,6.25,5.25
"65",12.3651772664166,14.1891844782135,6.25,5.25
