"X1","X2","component","subcomponent"
"1",22.1158454604945,7.86456544207453,12,8
"2",23.0216018713056,4.26965537881712,12,8
"3",28.1030377941369,5.28219046421738,12,8
"4",25.8700730181363,4.63076808983032,12,8
"5",21.3852602783771,4.80820207704261,12,8
"6",22.3585214819306,2.09041521280314,12,8
"7",19.6043760438441,5.15130396163927,12,8
"8",16.9721020055368,7.31542655766725,12,8
"9",24.5110541656135,1.15756111148234,12,8
"10",26.9890048436073,2.13422685487602,12,8
"11",23.2794668884127,9.07305115984431,12,8
"12",22.7744095141038,8.9641722896892,12,8
"13",21.7034352490702,6.10053384788727,12,8
"14",26.3065190121462,8.3281642306506,12,8
"15",23.5150393102133,7.75399711867798,12,8
"16",21.7289315486384,3.64838704384909,12,8
"17",19.0420516148089,8.93605829914065,12,8
"18",23.3988593640446,3.76866595595343,12,8
"19",20.2589992841883,7.75050050944948,12,8
"20",26.7660226691593,6.58345294801739,12,8
"21",16.1023055466875,3.32975291800942,12,8
"22",19.2353722990067,4.9944290732821,12,8
"23",18.3253483521321,4.34371928162821,12,8
"24",17.8109160732346,6.96227834691261,12,8
"25",17.4501978507038,8.10858987023908,12,8
"26",20.030359838848,10.2105057129311,12,8
"27",24.6076613058504,5.81865962945756,12,8
"28",24.6972429323955,3.33385562140626,12,8
"29",19.6578730699379,10.990535649615,12,8
"30",23.3483795385194,8.4582861878449,12,8
"31",19.0425000111815,6.81961389005241,12,8
"32",20.2537670686869,8.24058845451928,12,8
"33",23.6787752270493,6.75603053046883,12,8
"34",20.5945816531729,5.69149173867097,12,8
"35",17.3102703371993,3.4498578964747,12,8
"36",30.0692917651427,6.89306089358981,12,8
"37",24.3163221780802,8.66686532510071,12,8
"38",26.8334623864424,5.3223794348228,12,8
"39",29.8315067351439,5.6239699177498,12,8
"40",19.8212950725851,6.34763644103509,12,8
"41",23.2475519472915,7.31486868607912,12,8
"42",22.5187673228157,6.24102110353148,12,8
"43",15.0277292558477,3.53957929712326,12,8
"44",21.8291884658386,5.7131132362325,12,8
"45",23.8126623474849,8.24966390547811,12,8
"46",20.4072230009808,3.24015169675295,12,8
"47",16.7860374177803,9.18879279572472,12,8
"48",19.7693698717748,3.22468497347615,12,8
"49",24.1735635413509,7.45598370776117,12,8
"50",22.0375863983792,6.45928360221231,12,8
"51",20.1515412143703,6.16252005442514,12,8
"52",25.1357507853207,5.75699536740761,12,8
"53",26.0667420759961,1.44040964887863,12,8
"54",15.0758376871794,7.55097666486373,12,8
"55",23.16946111061,8.92445297194865,12,8
"56",21.7583098317458,6.85604741392125,12,8
"57",23.817490863399,8.49273760597964,12,8
"58",21.0405806006058,7.61963491839404,12,8
"59",22.7127490548135,5.94158032910594,12,8
"60",15.5618695905289,5.49776214269578,12,8
"61",22.6639303234571,6.91441960917076,12,8
"62",25.1197492995891,6.03641928057574,12,8
"63",26.8524804779994,9.07551963035196,12,8
"64",19.2537603475888,5.82440879292517,12,8
"65",18.5988236325729,3.3911655007253,12,8
"66",22.5113799537703,9.67588352227511,12,8
"67",17.6478224869792,7.11952388808193,12,8
"68",26.9711466815812,6.28053752776149,12,8
"69",20.86292637761,4.42819587511886,12,8
"70",29.7085231783116,5.89251245842484,12,8
"71",25.7635777369596,7.78294618105048,12,8
"72",21.2618231217258,8.11364573410784,12,8
"73",21.5550130754983,7.19335180362864,12,8
"74",12.5791375436779,6.30542722771693,12,8
"75",22.9020679892159,6.70445474282482,12,8
"76",20.8097791400563,5.47118696031545,12,8
"77",17.0809033687678,8.87720735770376,12,8
"78",18.862498953438,6.9665503926622,12,8
"79",18.4621367782582,6.74110205221555,12,8
"80",16.3761427860288,7.36541233812227,12,8
"81",22.9245646064777,5.20432983245897,12,8
"82",22.3506403059079,6.79345692334921,12,8
"83",19.3956633248845,6.82508062518402,12,8
"84",26.2067173469423,5.87112419710005,12,8
"85",20.370847711083,4.71781540016839,12,8
"86",19.9962828013712,8.6890478192394,12,8
"87",17.8701502646026,8.51137672919139,12,8
"88",22.0489243716861,1.64981002032716,12,8
"89",24.1406021864498,7.15619348206689,12,8
"90",21.4185717237401,5.0906395216321,12,8
"91",20.6150850006442,8.32955839095962,12,8
"92",21.2277012233486,8.76008183469913,12,8
"93",21.5024864288929,8.55736568567255,12,8
"94",23.2860817085259,2.9312317816149,12,8
"95",21.7751225653381,5.79649715528861,12,8
"96",18.1804207027327,5.43722811137401,12,8
"97",21.5897868047761,9.87808762485395,12,8
"98",23.0224204121189,6.89899943669629,12,8
