"X1","X2","component","subcomponent"
"1",13.6315992654085,15.8652052054057,6.25,5.25
"2",13.4181346447603,15.1454372324157,6.25,5.25
"3",14.1058672195209,16.1633647114478,6.25,5.25
"4",15.1334197059095,13.1122149474345,6.25,5.25
"5",14.0866196101218,15.2753600671526,6.25,5.25
"6",13.040443207014,15.2162669612045,6.25,5.25
"7",12.749994465297,17.0025312316287,6.25,5.25
"8",14.3431671237119,14.5605985369489,6.25,5.25
"9",15.2067477127637,16.7789174704702,6.25,5.25
"10",12.682047231651,15.4313404990483,6.25,5.25
"11",12.7807947589543,16.6913525365635,6.25,5.25
"12",13.5768086945013,15.9282752455738,6.25,5.25
"13",13.9408561861074,15.0613988413808,6.25,5.25
"14",12.9767094417522,14.8080601139668,6.25,5.25
"15",14.8068893598727,16.3226253436357,6.25,5.25
"16",11.2629610882841,16.7129204395285,6.25,5.25
"17",13.0166039593165,15.6011433886464,6.25,5.25
"18",15.0744847695643,15.4186931100607,6.25,5.25
"19",11.2633272504155,16.5602531898183,6.25,5.25
"20",14.1361883134964,15.8956735634878,6.25,5.25
"21",13.2827776531748,13.6667692902892,6.25,5.25
"22",14.1649246634583,15.457436703615,6.25,5.25
"23",13.9896491342379,15.1553068808007,6.25,5.25
"24",14.4575026123096,14.8156214217527,6.25,5.25
"25",13.5816640707357,15.9377039717571,6.25,5.25
"26",13.5343857994057,14.7816863610268,6.25,5.25
"27",13.8757150758375,15.2028423983874,6.25,5.25
"28",11.7108716568001,16.7112536773834,6.25,5.25
"29",11.8550329134452,17.3627222653582,6.25,5.25
"30",12.9755117207748,16.518856429875,6.25,5.25
"31",13.6162503484782,15.54172694642,6.25,5.25
"32",12.9750279761913,15.4417348244534,6.25,5.25
"33",13.1383420140139,15.3412859621654,6.25,5.25
"34",13.9070423516398,15.8649425991284,6.25,5.25
"35",12.9456978331008,16.5211747504255,6.25,5.25
"36",14.0905453431279,14.9513738809029,6.25,5.25
"37",13.8211658933327,17.3551319421641,6.25,5.25
"38",16.3846446729291,14.9205026871078,6.25,5.25
"39",14.1112175545518,18.3176474269268,6.25,5.25
"40",13.1257535973943,17.7950932503336,6.25,5.25
"41",11.7356860091763,14.4787396421064,6.25,5.25
"42",14.6256610631634,16.2451292376681,6.25,5.25
"43",13.7984499224551,14.7320230182379,6.25,5.25
"44",14.9587483195612,14.8834674889758,6.25,5.25
"45",15.6032432951841,17.3351671076902,6.25,5.25
"46",14.0434833779415,15.3957644909126,6.25,5.25
"47",13.1991063177972,15.0478241455516,6.25,5.25
"48",13.3024161753191,15.8037510070634,6.25,5.25
"49",15.1976533228719,16.6713694818613,6.25,5.25
"50",13.4794366134451,13.8071483781961,6.25,5.25
"51",13.8215353294746,17.0309173906105,6.25,5.25
"52",14.5818586330529,15.4896098226734,6.25,5.25
"53",15.0655944507434,15.3738117622381,6.25,5.25
"54",15.9726131503371,15.243146879033,6.25,5.25
"55",11.3484455317221,17.5138438373101,6.25,5.25
"56",12.9704677493701,14.6529409705086,6.25,5.25
"57",14.2106844784245,16.3533858352825,6.25,5.25
"58",14.1483807996276,15.991909650663,6.25,5.25
"59",15.4963924677355,15.3035646304113,6.25,5.25
"60",12.7756825340026,15.3991645622676,6.25,5.25
"61",13.3830941897794,18.2128608290843,6.25,5.25
"62",13.6204947984182,13.6953524444631,6.25,5.25
"63",15.086611179084,14.7979595770971,6.25,5.25
"64",15.5056533750982,15.6924773760837,6.25,5.25
"65",13.6523659245381,16.2015852153313,6.25,5.25
"66",11.7478447494737,15.056378668097,6.25,5.25
"67",13.5896155085921,15.4245378856419,6.25,5.25
"68",13.7831968014054,14.9329717456539,6.25,5.25
"69",14.0165885845312,17.6907172839439,6.25,5.25
"70",13.8668917194337,14.5203555724443,6.25,5.25
"71",14.4500020765452,15.089788534802,6.25,5.25
"72",13.1132278690948,16.343009322322,6.25,5.25
"73",13.6337662989875,16.4383486413203,6.25,5.25
"74",14.3114143902146,15.2754772033247,6.25,5.25
"75",13.5995322273591,16.120576434888,6.25,5.25
"76",13.7878911929418,15.5873478013542,6.25,5.25
"77",13.1381749890731,15.869952714288,6.25,5.25
"78",13.7136690114151,14.9904940047553,6.25,5.25
"79",14.0295544795151,15.953291404127,6.25,5.25
"80",12.6643372365517,15.0538148146356,6.25,5.25
"81",12.9127948102657,14.0829468198585,6.25,5.25
"82",11.4159206926196,16.3517138797513,6.25,5.25
"83",16.0112806418261,15.2141281467967,6.25,5.25
"84",16.0419835064744,16.7548520468955,6.25,5.25
"85",15.2920319673184,17.4890420255772,6.25,5.25
"86",13.943259951909,14.3396051563017,6.25,5.25
"87",14.2164077470584,16.4596713482041,6.25,5.25
"88",14.204166052232,15.5181399207404,6.25,5.25
"89",14.332694602737,14.8676302336095,6.25,5.25
"90",14.4174821112483,17.0644179007649,6.25,5.25
"91",14.0502497143276,14.4493266207373,6.25,5.25
"92",14.7072876735069,15.5810746429272,6.25,5.25
"93",14.2543598992752,14.3316597858599,6.25,5.25
"94",14.7237473496531,16.3072202057482,6.25,5.25
"95",14.6510782924433,16.7311367410624,6.25,5.25
"96",14.1653937808682,13.5658354340605,6.25,5.25
"97",13.3122792297372,15.0795025107253,6.25,5.25
"98",13.9543301421919,16.6903408702766,6.25,5.25
"99",13.3500770181957,14.9315162306401,6.25,5.25
"100",11.9635788514062,15.4837391710034,6.25,5.25
"101",12.7536232543883,16.564186840519,6.25,5.25
"102",12.3030329942313,14.2817342917078,6.25,5.25
"103",13.8009760981378,16.2143336768263,6.25,5.25
"104",14.6259543284764,16.7339927126055,6.25,5.25
"105",13.8907491170628,15.6142233724211,6.25,5.25
"106",15.0496772054065,15.6367139091432,6.25,5.25
"107",14.5275438632333,14.9065181667115,6.25,5.25
"108",12.5456023442055,14.4135446696846,6.25,5.25
"109",13.4014075915676,15.5828845880198,6.25,5.25
"110",13.1798320462866,14.3653411356886,6.25,5.25
"111",13.5389252522502,14.5587295685099,6.25,5.25
"112",14.7251247595374,14.2399209472855,6.25,5.25
"113",15.9246601859955,14.6256147763809,6.25,5.25
"114",13.9783522235326,16.665938461892,6.25,5.25
"115",14.5510303308304,15.7098955064446,6.25,5.25
"116",11.6797493612264,15.1506824393433,6.25,5.25
"117",13.7862341035532,15.5898799961234,6.25,5.25
"118",14.9445931178702,16.8639014244166,6.25,5.25
"119",12.6569576401432,15.8181009329678,6.25,5.25
"120",13.7244349280183,16.18618333032,6.25,5.25
"121",12.8455508705646,15.5706601490711,6.25,5.25
"122",12.4901795190456,15.6743629180069,6.25,5.25
"123",14.6576947452683,14.4006451351482,6.25,5.25
"124",12.4865598353211,13.6949614622491,6.25,5.25
"125",13.457504426147,13.698280524914,6.25,5.25
"126",14.3720933259085,15.256471759316,6.25,5.25
"127",15.6686485808479,16.9036785120893,6.25,5.25
"128",13.3550905622368,15.5364644107243,6.25,5.25
"129",15.1607350978228,15.6617877704357,6.25,5.25
"130",14.6791681577811,17.5112298258827,6.25,5.25
"131",15.3446576512353,14.0643611097125,6.25,5.25
"132",13.9541329050853,16.7918768469554,6.25,5.25
"133",13.5579530945274,14.9734620862621,6.25,5.25
"134",13.3927187470575,16.4383672605239,6.25,5.25
"135",12.453278336933,16.3416833367594,6.25,5.25
"136",12.2977270295639,14.9003699934019,6.25,5.25
"137",11.3311219595759,15.4970846001442,6.25,5.25
"138",14.2538182035882,14.8035276801318,6.25,5.25
"139",15.489259999597,15.7239066889731,6.25,5.25
"140",13.7396827951157,14.2892435883646,6.25,5.25
"141",14.5213755784722,15.4556226816259,6.25,5.25
"142",14.5569782006331,16.855298280691,6.25,5.25
"143",12.8315154479638,13.876918572811,6.25,5.25
"144",13.6239661790958,16.542065738405,6.25,5.25
"145",12.7512327573702,15.4544589477582,6.25,5.25
"146",13.3272177362537,13.9697760032729,6.25,5.25
"147",12.6748589831488,16.0070937913474,6.25,5.25
"148",14.2174346783845,16.5727492967213,6.25,5.25
"149",14.6007294764023,15.5387604043629,6.25,5.25
"150",13.9415782407619,14.7510069650428,6.25,5.25
"151",13.068768758084,15.0259860700142,6.25,5.25
"152",13.7478271006066,15.4308921014075,6.25,5.25
"153",14.1397947231481,16.7211934180444,6.25,5.25
"154",14.32377985294,17.2308254872295,6.25,5.25
"155",13.5761247135235,18.484086620326,6.25,5.25
"156",13.066061590676,16.0415615505826,6.25,5.25
"157",11.7066176019449,15.3071153691079,6.25,5.25
"158",14.1308435144316,15.7707418115973,6.25,5.25
"159",14.0495169267696,14.8873699924076,6.25,5.25
"160",13.9029309847085,17.2237405567347,6.25,5.25
"161",13.3919343811326,14.1587918466572,6.25,5.25
"162",13.8261691981409,15.2482220273516,6.25,5.25
"163",14.2875568273507,15.623661868757,6.25,5.25
"164",14.3200909500853,17.746392381522,6.25,5.25
"165",15.4735955193573,15.4729771208721,6.25,5.25
"166",13.9020816235828,14.7280099222626,6.25,5.25
"167",12.7603983180017,15.6319908136927,6.25,5.25
"168",13.9115059376972,15.2927009952858,6.25,5.25
"169",13.0220376347564,16.7473529773871,6.25,5.25
"170",14.2272887214603,16.2979515438548,6.25,5.25
"171",16.3094102078603,14.2755851058276,6.25,5.25
"172",13.2120485745673,14.4987102584675,6.25,5.25
"173",15.5337289686215,16.0636029761378,6.25,5.25
"174",12.7111744095479,15.3711540545934,6.25,5.25
"175",15.1717776171183,16.8969650090002,6.25,5.25
"176",13.7653089067549,16.7139605621981,6.25,5.25
"177",14.0644935693368,15.6358011689098,6.25,5.25
"178",14.2841764369807,14.1113913194053,6.25,5.25
"179",13.521840758091,16.6542098583817,6.25,5.25
"180",13.4539572026325,15.4316719062431,6.25,5.25
"181",14.7380068491183,15.3762799227285,6.25,5.25
"182",12.6515677007802,15.9920548352847,6.25,5.25
"183",12.8941000180572,15.1561707593505,6.25,5.25
"184",13.556342050259,13.3174839270162,6.25,5.25
"185",12.6139603571585,16.9859535797164,6.25,5.25
"186",14.7276285796338,13.7008739619362,6.25,5.25
"187",13.2975435993381,14.1747832026172,6.25,5.25
"188",14.0573358558927,15.502854685099,6.25,5.25
"189",13.4741816172126,15.9254807315301,6.25,5.25
"190",12.2417963002217,15.1185879595453,6.25,5.25
"191",14.8600801428332,14.0210787205709,6.25,5.25
"192",13.6688024092561,14.238011128409,6.25,5.25
"193",12.5317508989039,15.6662053636996,6.25,5.25
"194",15.3900607047269,15.8170647799453,6.25,5.25
"195",12.4426695465785,14.0806113330118,6.25,5.25
"196",13.7150805508787,14.7083126244847,6.25,5.25
"197",12.755090842959,16.0540811255527,6.25,5.25
"198",15.1757671996739,17.0784260912682,6.25,5.25
"199",14.5495291380965,14.4761774162945,6.25,5.25
"200",12.9372688173963,15.917676739156,6.25,5.25
"201",13.9561457762774,16.2908005251079,6.25,5.25
"202",13.5615925852616,17.9084725582175,6.25,5.25
"203",13.583727475652,15.7846035092795,6.25,5.25
"204",12.6750197274383,15.3315070349448,6.25,5.25
