"X1","X2","component","subcomponent"
"9001",22.3280766393648,20.8458979096936,4,4.5
"9002",20.4439497766851,23.9987901278654,4,4.5
"9003",21.9457757943627,23.4835844441269,4,4.5
"9004",21.5220427587148,26.7253329868872,4,4.5
"9005",19.8107649373395,22.4836840908857,4,4.5
"9006",18.3714782542908,27.6626598712518,4,4.5
"9007",22.1907570135744,24.6689993698738,4,4.5
"9008",19.4701126446281,21.8481149207505,4,4.5
"9009",19.4192594610188,25.6200613476082,4,4.5
"9010",17.7303843967922,28.5878039693841,4,4.5
"9011",20.7250074828146,26.7921934214563,4,4.5
"9012",19.919944845784,20.5954475178252,4,4.5
"9013",17.9459000799466,24.0747052432394,4,4.5
"9014",20.1957917003745,23.41409727788,4,4.5
"9015",20.8219994052825,26.6757890658163,4,4.5
"9016",21.9543045064639,27.2561274886244,4,4.5
"9017",22.3690079034766,29.441621079044,4,4.5
"9018",19.5598681070831,19.3335561168574,4,4.5
"9019",20.3738449411936,26.5663908530879,4,4.5
"9020",21.617225951316,22.8788492122631,4,4.5
"9021",20.0956273516208,26.8388162750358,4,4.5
"9022",19.2215122205082,27.3613588402161,4,4.5
"9023",19.2618330853509,23.7125559437795,4,4.5
"9024",20.6439623863467,26.1388190510341,4,4.5
"9025",22.4207524641197,23.2088062543331,4,4.5
"9026",19.3269919619406,21.722191007031,4,4.5
"9027",21.6948002642612,25.5834417200998,4,4.5
"9028",22.8139765557468,22.3336691455758,4,4.5
"9029",21.7332720190973,25.2463221494817,4,4.5
"9030",19.5754325552231,29.8641247895583,4,4.5
"9031",21.3255044592126,22.0416917467487,4,4.5
"9032",19.988604603876,22.2696998481997,4,4.5
"9033",20.2673243059825,25.5537706945483,4,4.5
"9034",20.2248822339967,24.535614591603,4,4.5
"9035",18.8078229862916,27.4774891716015,4,4.5
"9036",21.6089837890197,22.607794224223,4,4.5
"9037",19.768525603297,28.0331300527114,4,4.5
"9038",20.2780141254085,26.3647274494997,4,4.5
"9039",19.3508193429544,26.3603351164793,4,4.5
"9040",20.5341647976172,25.030075252781,4,4.5
"9041",19.2939060376576,24.3698591342013,4,4.5
"9042",19.5349039498835,19.5151986515358,4,4.5
"9043",19.9898942983395,22.605435609757,4,4.5
"9044",18.4989773057579,27.1013345589508,4,4.5
"9045",21.0786387964373,29.3553114606613,4,4.5
"9046",21.5522251527639,24.4857224092997,4,4.5
"9047",18.3061671048526,29.6481554121055,4,4.5
"9048",19.1343373080064,24.2844601667324,4,4.5
"9049",21.9167145629656,27.4941719842564,4,4.5
"9050",19.7412305572402,22.5848468434112,4,4.5
"9051",20.5667257439426,25.6682466814876,4,4.5
